Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-07,Alcazar,SUV,Diesel,1197,Manual,5.0,10.76,13173.0,14174.15,16.0,3.7,5211.0,5.0,3.0
2023-01,Verna,Sedan,Petrol,1497,Manual,5.0,6.28,11657.0,7320.6,16.1,4.7,8507.0,5.0,3.0
2023-08,i20,Hatchback,Petrol,999,Automatic,5.0,23.75,2319.0,5507.62,20.7,4.6,4380.0,3.0,3.0
2024-09,Tucson,SUV,Diesel,1497,Automatic,5.0,10.92,4588.0,5010.1,19.1,4.0,8698.0,3.0,5.0
2023-07,Creta,SUV,Diesel,999,Manual,5.0,9.32,5554.0,5176.33,18.5,4.4,8722.0,3.0,5.0
2023-10,Creta,SUV,Diesel,1197,Automatic,5.0,19.59,8479.0,16610.36,15.3,4.3,5570.0,3.0,5.0
2023-09,Verna,Sedan,Diesel,999,Manual,7.0,21.31,4503.0,9595.89,20.9,4.6,4328.0,5.0,5.0
2023-01,Aura,Sedan,Diesel,1999,Manual,5.0,21.21,5567.0,11807.61,21.2,3.8,8332.0,5.0,5.0
2024-04,i20,Hatchback,Diesel,999,Manual,7.0,8.35,6664.0,5564.44,17.6,4.4,7161.0,5.0,5.0
2023-08,Venue,SUV,Diesel,999,Automatic,5.0,19.92,3544.0,7059.65,20.7,3.5,11943.0,3.0,4.0
2023-08,Alcazar,SUV,Diesel,999,Manual,5.0,7.18,7823.0,5616.91,16.6,4.7,5628.0,5.0,4.0
2024-01,Exter,SUV,Diesel,1497,Manual,5.0,20.9,7462.0,15595.58,18.0,4.0,4612.0,5.0,3.0
2023-08,Tucson,SUV,Petrol,1999,Automatic,5.0,21.12,6604.0,13947.65,21.0,4.8,7949.0,3.0,4.0
2023-03,Verna,Sedan,Diesel,1497,Manual,5.0,9.72,13071.0,12705.01,17.7,3.8,7224.0,5.0,4.0
2024-07,Venue,SUV,Petrol,1999,Automatic,5.0,23.94,9349.0,22381.51,20.8,4.8,6481.0,3.0,5.0
2024-11,Aura,Sedan,Diesel,1197,Manual,5.0,6.67,5949.0,3967.98,19.9,3.8,8452.0,5.0,4.0
2024-09,Venue,SUV,Diesel,1497,Manual,7.0,19.41,14992.0,29099.47,15.0,3.8,4019.0,3.0,4.0
2024-12,Alcazar,SUV,Diesel,1497,Manual,7.0,14.52,3830.0,5561.16,15.0,4.5,9393.0,5.0,4.0
2024-08,Grand i10 Nios,Hatchback,Diesel,999,Automatic,5.0,9.31,1869.0,1740.04,20.1,4.0,7893.0,3.0,3.0
2023-05,i20,Hatchback,Diesel,1999,Manual,5.0,14.16,12321.0,17446.54,16.9,4.0,5090.0,3.0,3.0
2024-04,Verna,Sedan,Petrol,1197,Automatic,5.0,8.6,3028.0,2604.08,21.0,3.8,4618.0,5.0,4.0
2024-04,Venue,SUV,Petrol,1497,Manual,5.0,17.84,4227.0,7540.97,18.6,4.6,7939.0,3.0,5.0
2024-08,Creta,SUV,Petrol,1999,Manual,5.0,12.15,1501.0,1823.72,18.8,3.9,9632.0,3.0,5.0
2023-09,i20,Hatchback,Petrol,1197,Manual,5.0,23.19,1519.0,3522.56,17.8,3.8,5364.0,3.0,3.0
2023-02,Alcazar,SUV,Diesel,1197,Manual,5.0,10.75,12065.0,12969.88,19.5,4.6,9301.0,3.0,3.0
2023-10,Aura,Sedan,Petrol,1999,Manual,5.0,11.83,1492.0,1765.04,16.5,4.2,9879.0,5.0,5.0
2023-12,Grand i10 Nios,Hatchback,Petrol,1497,Manual,5.0,7.29,12315.0,8977.64,19.6,3.5,10786.0,5.0,5.0
2023-03,Creta,SUV,Diesel,1999,Automatic,5.0,17.66,12145.0,21448.07,20.9,4.5,6962.0,5.0,5.0
2023-04,Grand i10 Nios,Hatchback,Petrol,1999,Automatic,5.0,18.95,12924.0,24490.98,16.8,3.6,9072.0,5.0,4.0
2024-05,Verna,Sedan,Petrol,999,Automatic,5.0,10.85,14337.0,15555.64,20.4,4.4,11487.0,5.0,4.0
2024-12,Venue,SUV,Petrol,999,Automatic,5.0,13.47,7950.0,10708.65,19.7,4.6,7219.0,5.0,5.0
2024-08,i20,Hatchback,Petrol,1497,Manual,5.0,15.27,3554.0,5426.96,15.8,4.0,5252.0,3.0,5.0
2024-12,Creta,SUV,Diesel,1999,Automatic,5.0,24.47,9031.0,22098.86,17.3,4.3,5984.0,5.0,5.0
2023-08,Grand i10 Nios,Hatchback,Diesel,1497,Manual,7.0,7.73,13665.0,10563.05,21.4,3.9,4430.0,5.0,4.0
2023-10,Alcazar,SUV,Petrol,999,Automatic,5.0,20.15,7515.0,15142.73,20.3,3.8,10365.0,5.0,5.0
2023-12,i20,Hatchback,Diesel,1197,Automatic,5.0,24.11,8832.0,21293.95,15.6,3.8,8628.0,5.0,4.0
2024-06,Tucson,SUV,Diesel,1497,Automatic,5.0,14.9,9216.0,13731.84,18.9,4.4,7446.0,3.0,4.0
2024-03,Aura,Sedan,Petrol,999,Automatic,5.0,20.87,760.0,1586.12,17.9,4.4,9020.0,3.0,5.0
2023-03,Exter,SUV,Diesel,1999,Automatic,5.0,19.99,11592.0,23172.41,20.5,3.8,6356.0,5.0,3.0
2024-11,Venue,SUV,Petrol,999,Manual,7.0,17.9,5531.0,9900.49,19.3,3.8,10965.0,5.0,5.0
2023-09,Aura,Sedan,Petrol,1999,Automatic,7.0,18.75,5425.0,10171.88,16.3,3.8,7735.0,5.0,3.0
2023-12,Venue,SUV,Diesel,1999,Automatic,5.0,7.98,4686.0,3739.43,19.5,4.7,10845.0,3.0,3.0
2024-07,Tucson,SUV,Petrol,1999,Manual,7.0,7.23,9252.0,6689.2,16.5,4.1,10724.0,5.0,3.0
2024-11,Exter,SUV,Diesel,1999,Manual,5.0,8.16,12010.0,9800.16,21.2,3.7,5888.0,3.0,4.0
2023-04,Creta,SUV,Petrol,1197,Automatic,7.0,20.48,9104.0,18644.99,15.2,4.0,10697.0,5.0,5.0
2024-04,Aura,Sedan,Diesel,999,Manual,7.0,24.53,7435.0,18238.06,21.8,3.6,9741.0,5.0,5.0
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5.0,10.54,14992.0,15801.57,19.8,4.1,9248.0,3.0,5.0
2023-02,Creta,SUV,Petrol,1197,Manual,5.0,7.78,5456.0,4244.77,20.6,4.6,10080.0,5.0,3.0
2024-02,Alcazar,SUV,Petrol,1197,Automatic,7.0,13.06,12995.0,16971.47,21.1,3.9,10757.0,5.0,5.0
2023-02,Aura,Sedan,Diesel,1497,Automatic,5.0,13.09,9136.0,11959.02,15.0,4.5,9014.0,5.0,3.0
2023-02,Creta,SUV,Diesel,1497,Manual,5.0,12.14,2038.0,2474.13,18.2,4.5,5141.0,3.0,5.0
2024-11,Aura,Sedan,Petrol,1197,Automatic,5.0,21.82,1296.0,2827.87,18.5,3.7,9921.0,5.0,3.0
2024-01,Aura,Sedan,Diesel,1999,Manual,5.0,24.07,8930.0,21494.51,21.7,3.8,10379.0,5.0,5.0
2024-09,Grand i10 Nios,Hatchback,Diesel,1999,Manual,7.0,22.95,787.0,1806.16,16.8,3.9,10417.0,5.0,3.0
2023-11,Alcazar,SUV,Petrol,1999,Automatic,5.0,18.92,1759.0,3328.03,15.5,4.1,9439.0,3.0,4.0
2023-01,Verna,Sedan,Petrol,1999,Manual,5.0,12.21,14627.0,17859.57,19.7,4.6,10657.0,3.0,3.0
2024-06,Exter,SUV,Diesel,1197,Manual,5.0,16.84,4573.0,7700.93,17.4,4.4,6359.0,5.0,4.0
2024-04,Venue,SUV,Diesel,999,Manual,5.0,6.63,4161.0,2758.74,18.5,4.7,5665.0,5.0,4.0
2023-11,Verna,Sedan,Diesel,1497,Manual,5.0,7.3,7707.0,5626.11,16.3,4.1,7153.0,5.0,3.0
2024-01,i20,Hatchback,Diesel,999,Automatic,5.0,8.38,8214.0,6883.33,21.2,4.5,11895.0,5.0,5.0
2023-08,Venue,SUV,Petrol,1497,Automatic,5.0,16.54,14610.0,24164.94,18.5,3.7,11978.0,5.0,4.0
2024-01,Grand i10 Nios,Hatchback,Petrol,1999,Manual,5.0,18.31,6109.0,11185.58,15.4,4.5,5710.0,3.0,5.0
2024-11,Grand i10 Nios,Hatchback,Diesel,1197,Manual,7.0,14.67,7042.0,10330.61,20.0,4.6,4710.0,3.0,3.0
2024-10,i20,Hatchback,Diesel,1497,Manual,7.0,8.4,7831.0,6578.04,17.3,4.2,8115.0,3.0,5.0
2023-06,Verna,Sedan,Petrol,1999,Automatic,7.0,15.99,613.0,980.19,16.1,4.0,4436.0,3.0,3.0
2023-07,Tucson,SUV,Petrol,1497,Automatic,5.0,20.78,2340.0,4862.52,21.2,4.5,10785.0,5.0,4.0
2024-09,Aura,Sedan,Diesel,999,Manual,5.0,24.06,5404.0,13002.02,18.6,4.5,11617.0,5.0,5.0
2023-06,Alcazar,SUV,Diesel,999,Manual,5.0,10.94,7655.0,8374.57,18.3,4.0,11248.0,5.0,3.0
2023-04,Venue,SUV,Petrol,1497,Automatic,5.0,17.61,12410.0,21854.01,19.5,4.4,10194.0,5.0,5.0
2023-03,Creta,SUV,Diesel,1197,Manual,5.0,18.45,13612.0,25114.14,18.7,4.0,5691.0,3.0,3.0
2023-04,i20,Hatchback,Petrol,1497,Manual,5.0,7.21,2932.0,2113.97,21.2,4.1,10501.0,5.0,4.0
2024-02,Alcazar,SUV,Petrol,1197,Automatic,5.0,14.07,6905.0,9715.34,21.8,4.3,5834.0,3.0,3.0
2024-05,Verna,Sedan,Petrol,1999,Manual,5.0,19.56,7993.0,15634.31,19.4,4.5,11139.0,5.0,4.0
2023-05,Creta,SUV,Petrol,1497,Manual,7.0,6.84,2799.0,1914.52,17.2,3.9,11444.0,3.0,4.0
2024-07,i20,Hatchback,Petrol,1197,Automatic,5.0,18.68,11465.0,21416.62,21.9,4.2,10556.0,3.0,3.0
2023-12,i20,Hatchback,Petrol,1497,Manual,5.0,8.69,3114.0,2706.07,18.7,3.5,6637.0,3.0,4.0
2023-10,Verna,Sedan,Diesel,999,Manual,5.0,23.51,5446.0,12803.55,16.0,4.5,5867.0,5.0,4.0
2024-04,i20,Hatchback,Diesel,999,Automatic,5.0,6.27,7384.0,4629.77,15.6,4.3,4706.0,5.0,5.0
2024-05,Verna,Sedan,Petrol,1999,Manual,5.0,10.12,8617.0,8720.4,21.1,3.9,9805.0,3.0,5.0
2023-03,Exter,SUV,Petrol,1497,Manual,7.0,18.04,7948.0,14338.19,17.5,4.4,7631.0,3.0,5.0
2023-01,Tucson,SUV,Petrol,999,Automatic,5.0,20.7,9088.0,18812.16,20.1,3.9,5281.0,3.0,5.0
2024-01,Grand i10 Nios,Hatchback,Petrol,1497,Automatic,7.0,6.18,1761.0,1088.3,18.1,3.6,6091.0,5.0,4.0
2024-05,Venue,SUV,Petrol,1197,Manual,5.0,18.24,1885.0,3438.24,20.3,4.0,6151.0,5.0,4.0
2024-01,i20,Hatchback,Petrol,1197,Manual,5.0,11.81,11388.0,13449.23,17.6,4.2,8830.0,5.0,3.0
2024-08,Creta,SUV,Petrol,1197,Automatic,5.0,12.67,11604.0,14702.27,19.5,3.7,6244.0,3.0,5.0
2023-01,Venue,SUV,Diesel,1999,Manual,5.0,11.32,1928.0,2182.5,19.0,4.7,8006.0,5.0,4.0
2023-11,Grand i10 Nios,Hatchback,Diesel,1497,Manual,5.0,10.4,1922.0,1998.88,16.3,3.8,4035.0,5.0,5.0
2024-07,Venue,SUV,Diesel,1999,Automatic,5.0,11.78,13065.0,15390.57,18.0,4.7,9413.0,5.0,5.0
2024-02,Verna,Sedan,Petrol,999,Automatic,5.0,12.42,8340.0,10358.28,21.3,4.2,6729.0,3.0,3.0
2024-02,Venue,SUV,Petrol,999,Automatic,5.0,9.8,11792.0,11556.16,16.8,3.9,8959.0,5.0,3.0
2024-06,Grand i10 Nios,Hatchback,Diesel,1197,Manual,5.0,18.11,9927.0,17977.8,20.9,4.0,4664.0,5.0,3.0
2023-10,Grand i10 Nios,Hatchback,Petrol,999,Automatic,5.0,7.49,11039.0,8268.21,19.1,3.7,6056.0,3.0,4.0
2023-02,Creta,SUV,Petrol,1999,Manual,7.0,20.14,11972.0,24111.61,19.3,3.6,7724.0,5.0,3.0
2023-10,i20,Hatchback,Diesel,999,Automatic,5.0,23.99,5134.0,12316.47,20.1,3.8,11306.0,5.0,5.0
2024-11,Aura,Sedan,Petrol,1497,Automatic,5.0,19.59,10128.0,19840.75,21.7,4.4,9197.0,3.0,3.0
2023-11,Venue,SUV,Petrol,1999,Manual,5.0,14.01,1316.0,1843.72,16.0,4.0,9157.0,3.0,3.0
2023-06,Venue,SUV,Petrol,1197,Automatic,5.0,13.19,14350.0,18927.65,18.6,3.6,7273.0,3.0,3.0
2024-10,i20,Hatchback,Diesel,1999,Manual,5.0,14.49,6739.0,9764.81,17.7,4.2,7332.0,3.0,5.0
2024-01,Aura,Sedan,Diesel,1197,Manual,5.0,16.74,6643.0,11120.38,15.8,4.6,10212.0,3.0,5.0
2024-08,Aura,Sedan,Diesel,1497,Manual,5.0,9.28,8587.0,7968.74,16.0,4.4,6374.0,3.0,4.0
2023-09,Exter,SUV,Petrol,999,Manual,5.0,11.77,9868.0,11614.64,17.5,4.2,8811.0,5.0,3.0
2023-11,Aura,Sedan,Diesel,1999,Automatic,5.0,22.89,9183.0,21019.89,19.0,4.3,10552.0,3.0,4.0
2023-08,Venue,SUV,Diesel,999,Manual,5.0,12.76,2618.0,3340.57,19.0,4.0,10518.0,5.0,5.0
2024-01,Creta,SUV,Petrol,1497,Automatic,5.0,7.52,2383.0,1792.02,21.2,4.5,6886.0,5.0,5.0
2024-02,Verna,Sedan,Diesel,1999,Manual,5.0,15.79,4895.0,7729.2,16.4,3.5,4382.0,5.0,5.0
2023-09,Verna,Sedan,Petrol,1197,Automatic,7.0,20.97,13174.0,27625.88,16.4,4.6,7159.0,5.0,4.0
2023-08,Exter,SUV,Diesel,1497,Manual,5.0,19.82,5970.0,11832.54,20.8,4.0,7023.0,5.0,4.0
2023-06,Creta,SUV,Diesel,1197,Manual,5.0,20.45,12633.0,25834.48,15.9,4.3,11054.0,3.0,5.0
2024-01,i20,Hatchback,Diesel,1999,Manual,5.0,18.9,2531.0,4783.59,21.0,3.8,6479.0,5.0,3.0
2023-05,Verna,Sedan,Petrol,1999,Automatic,5.0,17.13,7076.0,12121.19,15.8,4.2,9016.0,5.0,3.0
2023-06,Verna,Sedan,Petrol,1497,Automatic,5.0,22.27,13361.0,29754.95,16.1,3.8,11783.0,3.0,3.0
2023-08,i20,Hatchback,Diesel,1197,Automatic,5.0,6.39,2770.0,1770.03,17.0,3.6,7271.0,3.0,4.0
2024-01,Exter,SUV,Petrol,999,Manual,7.0,20.61,10449.0,21535.39,18.8,4.7,5334.0,5.0,5.0
2023-03,i20,Hatchback,Petrol,1497,Manual,5.0,17.49,13891.0,24295.36,20.9,3.8,4969.0,3.0,5.0
2023-06,Venue,SUV,Petrol,999,Manual,5.0,15.64,11451.0,17909.36,16.4,4.6,4648.0,5.0,5.0
2023-03,Tucson,SUV,Diesel,1999,Manual,5.0,13.35,1522.0,2031.87,19.0,4.6,6539.0,3.0,5.0
2024-12,Grand i10 Nios,Hatchback,Diesel,1497,Manual,7.0,19.05,7434.0,14161.77,19.0,4.4,10393.0,5.0,3.0
2024-04,Exter,SUV,Diesel,1497,Automatic,5.0,15.7,9528.0,14958.96,16.5,3.6,11836.0,5.0,5.0
2024-07,Tucson,SUV,Diesel,1497,Automatic,5.0,22.15,12413.0,27494.79,16.2,4.6,5340.0,5.0,5.0
2024-03,Creta,SUV,Diesel,1999,Manual,5.0,9.98,5102.0,5091.8,18.4,3.6,10035.0,5.0,3.0
2023-07,Venue,SUV,Petrol,1999,Manual,5.0,24.39,13435.0,32767.97,20.0,3.8,4564.0,3.0,4.0
2023-03,Alcazar,SUV,Diesel,1497,Manual,5.0,17.22,5754.0,9908.39,16.2,4.4,11656.0,3.0,3.0
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5.0,13.57,12121.0,16448.2,22.0,4.1,5121.0,3.0,5.0
