Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2024-06,Scorpio,SUV,Diesel,1997,Automatic,5,10.37,9359,9705.28,15.8,4,5062,3,5
2024-10,Bolero,SUV,Petrol,2184,Automatic,7,14.44,9229,13326.68,16.4,4.6,10569,3,3
2023-03,XUV300,SUV,Petrol,2184,Manual,7,17.66,2401,4240.17,19.6,4.1,8601,5,5
2024-08,Scorpio N,SUV,Diesel,1497,Manual,5,21.97,1840,4042.48,19,4.6,6723,3,4
2023-10,XUV300,SUV,Diesel,1197,Automatic,5,8.52,2154,1835.21,15.1,4.7,8090,5,5
2023-02,KUV100,Hatchback,Petrol,1197,Manual,5,7.68,2863,2198.78,15.7,4.5,11127,3,4
2024-10,Scorpio,SUV,Petrol,1197,Automatic,7,19.64,402,789.53,18.2,4.1,10567,5,3
2024-10,KUV100,Hatchback,Diesel,1197,Automatic,5,14.52,11673,16949.2,19.1,4.3,11284,5,4
2024-07,XUV300,SUV,Petrol,1997,Automatic,7,22.45,4843,10872.53,16.8,4.6,7665,5,5
2023-05,Scorpio,SUV,Diesel,1997,Manual,7,13.46,13210,17780.66,17.6,3.7,9207,5,3
2024-02,XUV700,SUV,Diesel,2184,Manual,7,20.97,12299,25791,16.9,3.9,6375,3,5
2024-03,XUV700,SUV,Petrol,1197,Automatic,5,10.33,1753,1810.85,18.4,4.5,6935,3,5
2024-04,Bolero,SUV,Diesel,1497,Manual,5,18.17,5215,9475.66,16.2,4.4,6050,5,4
2023-09,XUV700,SUV,Diesel,1997,Manual,5,12.72,6527,8302.34,17.1,4.5,7418,5,5
2024-04,XUV700,SUV,Diesel,1997,Automatic,5,22.25,6501,14464.73,15.5,4.4,11261,5,4
2024-09,XUV700,SUV,Diesel,2184,Automatic,5,15.2,10795,16408.4,19.9,4.3,11959,3,3
2024-06,Marazzo,MPV,Diesel,1997,Automatic,5,15.2,1796,2729.92,14.7,3.6,10967,3,5
2024-01,Bolero Neo,SUV,Diesel,1197,Manual,7,6.6,13005,8583.3,19.6,4.3,12248,5,5
2023-06,XUV700,SUV,Petrol,1997,Automatic,5,7.04,6684,4705.54,18.5,3.9,12555,3,3
2023-09,KUV100,Hatchback,Petrol,1197,Automatic,5,9.23,9793,9038.94,19.8,4,8643,3,5
2023-01,Thar,SUV,Petrol,1997,Manual,5,17.48,10170,17777.16,15.2,4.1,12657,3,3
2023-11,Bolero Neo,SUV,Diesel,1197,Automatic,5,11.13,6185,6883.91,19.8,4.7,6625,5,4
2024-06,KUV100,Hatchback,Diesel,1197,Automatic,5,19.75,4966,9807.85,14.4,4.1,9845,5,3
2023-05,XUV300,SUV,Diesel,1997,Automatic,7,10.67,11975,12777.33,19.2,4.5,7458,3,4
2023-10,XUV300,SUV,Diesel,1197,Automatic,7,21.23,3527,7487.82,19.9,4.1,10210,5,3
2024-06,Bolero Neo,SUV,Petrol,1497,Manual,7,9.37,11210,10503.77,15.9,4.2,12600,3,5
2023-01,XUV700,SUV,Diesel,1197,Manual,7,13.74,4434,6092.32,18.3,3.8,11194,5,5
2023-11,Scorpio N,SUV,Diesel,1997,Manual,5,8.84,8482,7498.09,17.4,3.8,12016,3,4
2024-11,Marazzo,MPV,Petrol,1997,Manual,5,16.73,4392,7347.82,17.9,4.5,7972,5,3
2024-06,Marazzo,MPV,Diesel,1197,Automatic,7,22.69,2145,4867.01,18.1,4.1,6358,5,5
2023-02,Scorpio,SUV,Diesel,1197,Manual,5,11.11,8296,,16.1,3.7,10093,,3
2023-08,Bolero Neo,SUV,Petrol,2184,Manual,5,15.29,8907,13618.8,18.4,4.1,5031,5,5
2024-01,Bolero Neo,SUV,Diesel,1497,Manual,5,11.09,13470,14938.23,17.9,4.5,12663,3,4
2024-06,Bolero,SUV,Petrol,1497,Automatic,5,21.95,7482,16422.99,19.1,3.5,10480,3,3
2024-10,Thar,SUV,Diesel,2184,Manual,7,14.1,11809,16650.69,19.9,4.1,5409,3,4
2023-08,Scorpio,SUV,Diesel,1197,Automatic,7,9.5,11760,11172,18.6,4.3,7136,5,4
2023-08,XUV700,SUV,Diesel,2184,Automatic,7,7.28,2717,1977.98,14.7,4.2,6265,5,3
2023-10,XUV300,SUV,Petrol,1997,Manual,5,14.06,11398,16025.59,19.6,4,9747,3,3
2023-02,Scorpio N,SUV,Diesel,2184,Automatic,7,15.32,870,1332.84,17.9,3.9,6085,5,3
2023-04,Bolero,SUV,Diesel,1497,Automatic,5,7.66,6806,5213.4,14.3,3.8,12265,3,4
2024-04,Bolero Neo,SUV,Petrol,2184,Automatic,7,9.81,11923,11696.46,19,3.6,6588,5,3
2023-10,Thar,SUV,Diesel,1997,Manual,5,9.88,9613,9497.64,20,4.1,12820,3,4
2023-09,Scorpio N,SUV,Diesel,2184,Manual,5,10.01,9244,9253.24,18.4,3.7,6893,5,4
2023-12,Bolero,SUV,Diesel,1197,Automatic,5,7.36,5748,4230.53,19.9,3.7,12975,5,4
2024-02,Thar,SUV,Petrol,1197,Automatic,5,23.4,518,1212.12,14.3,3.9,12518,5,5
2024-06,Bolero Neo,SUV,Petrol,1497,Automatic,7,10.98,941,,14.7,4.1,10594,5,5
2023-12,Marazzo,MPV,Petrol,2184,Manual,7,9.17,11475,10522.58,17.5,4.6,6182,5,5
2024-10,Marazzo,MPV,Petrol,1997,Manual,5,8.41,5149,4330.31,16.8,3.7,12364,5,3
2023-09,Bolero,SUV,Diesel,1197,Automatic,5,11.48,11265,12932.22,18.3,4.6,12369,5,5
2023-05,Thar,SUV,Diesel,1997,Automatic,5,21.7,,4162.06,18.5,3.9,10607,5,5
2024-09,XUV300,SUV,Diesel,1497,Automatic,7,22.11,6740,14902.14,17.8,4,7994,5,3
2024-01,KUV100,Hatchback,Petrol,1197,Automatic,7,19.23,8031,15443.61,16.8,4,9451,3,5
2024-02,Thar,SUV,Petrol,2184,Manual,5,21.09,13916,29348.84,18,3.6,11557,5,3
2023-12,Scorpio,SUV,Petrol,1197,Manual,5,6.4,6165,3945.6,14.8,3.6,12768,5,3
2023-04,Scorpio N,SUV,Petrol,2184,Automatic,5,16.4,8019,13151.16,15.5,4.3,11031,5,4
2023-09,Scorpio N,SUV,Diesel,2184,Manual,5,15.11,12101,18284.61,17.4,3.6,5821,5,5
2024-11,KUV100,Hatchback,Petrol,2184,Automatic,5,20.86,904,1885.74,17.8,,10138,5,5
