Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-10,Verna,Sedan,Diesel,999,Manual,5,23.51,5446,12803.55,16,4.5,5867,5,4
2024-04,i20,Hatchback,Diesel,999,Automatic,5,6.27,7384,4629.77,15.6,4.3,4706,5,5
2024-05,Verna,Sedan,Petrol,1999,Manual,5,10.12,8617,8720.4,21.1,3.9,9805,3,5
2023-05,Venue,SUV,Petrol,1197,Automatic,5,14.65,1568,2297.12,,4.7,8858,5,5
2023-03,Exter,SUV,Petrol,1497,Manual,7,18.04,7948,14338.19,17.5,4.4,7631,3,5
2023-01,Tucson,SUV,Petrol,999,Automatic,5,20.7,9088,18812.16,20.1,3.9,5281,3,5
2024-01,Grand i10 Nios,Hatchback,Petrol,1497,Automatic,7,6.18,1761,1088.3,18.1,3.6,6091,5,4
2024-05,Venue,SUV,Petrol,1197,Manual,5,18.24,1885,3438.24,20.3,4,6151,5,4
2024-01,i20,Hatchback,Petrol,1197,Manual,5,11.81,11388,13449.23,17.6,4.2,8830,5,3
2024-08,Creta,SUV,Petrol,1197,Automatic,5,12.67,11604,14702.27,19.5,3.7,6244,3,5
2023-01,Venue,SUV,Diesel,1999,Manual,5,11.32,1928,2182.5,19,4.7,8006,5,4
2023-11,Grand i10 Nios,Hatchback,Diesel,1497,Manual,5,10.4,1922,1998.88,16.3,3.8,4035,5,5
2024-07,Venue,SUV,Diesel,1999,Automatic,5,11.78,13065,15390.57,18,4.7,9413,5,5
2024-02,Verna,Sedan,Petrol,999,Automatic,5,12.42,8340,10358.28,21.3,4.2,6729,3,3
2024-02,Venue,SUV,Petrol,999,Automatic,5,9.8,11792,11556.16,16.8,3.9,8959,5,3
2024-06,Grand i10 Nios,Hatchback,Diesel,1197,Manual,5,18.11,9927,17977.8,20.9,4,4664,5,3
2023-10,Grand i10 Nios,Hatchback,Petrol,999,Automatic,5,7.49,11039,8268.21,19.1,3.7,6056,3,4
2023-02,Creta,SUV,Petrol,1999,Manual,7,20.14,11972,24111.61,19.3,3.6,7724,5,3
2023-10,i20,Hatchback,Diesel,999,Automatic,5,23.99,5134,12316.47,20.1,3.8,11306,5,5
2024-11,Aura,Sedan,Petrol,1497,Automatic,5,19.59,10128,19840.75,21.7,4.4,9197,3,3
2023-11,Venue,SUV,Petrol,1999,Manual,5,14.01,1316,1843.72,16,4,9157,3,3
2023-06,Venue,SUV,Petrol,1197,Automatic,5,13.19,14350,18927.65,18.6,3.6,7273,3,3
2024-10,i20,Hatchback,Diesel,1999,Manual,5,14.49,6739,9764.81,17.7,4.2,7332,3,5
2024-01,Aura,Sedan,Diesel,1197,Manual,5,16.74,6643,11120.38,15.8,4.6,10212,3,5
2024-08,Aura,Sedan,Diesel,1497,Manual,5,9.28,8587,7968.74,16,4.4,6374,3,4
2023-09,Exter,SUV,Petrol,999,Manual,5,11.77,9868,11614.64,17.5,4.2,8811,5,3
2023-11,Aura,Sedan,Diesel,1999,Automatic,5,22.89,9183,21019.89,19,4.3,10552,3,4
2023-08,Venue,SUV,Diesel,999,Manual,5,12.76,2618,3340.57,19,4,10518,5,5
2024-01,Creta,SUV,Petrol,1497,Automatic,5,7.52,2383,1792.02,21.2,4.5,6886,5,5
2024-10,i20,Hatchback,Petrol,1197,Manual,5,16.62,,24318.38,15.4,3.9,7627,3,5
2024-02,Verna,Sedan,Diesel,1999,Manual,5,15.79,4895,7729.2,16.4,3.5,4382,5,5
2023-09,Verna,Sedan,Petrol,1197,Automatic,7,20.97,13174,27625.88,16.4,4.6,7159,5,4
2023-08,Exter,SUV,Diesel,1497,Manual,5,19.82,5970,11832.54,20.8,4,7023,5,4
2023-06,Creta,SUV,Diesel,1197,Manual,5,20.45,12633,25834.48,15.9,4.3,11054,3,5
2024-01,i20,Hatchback,Diesel,1999,Manual,5,18.9,2531,4783.59,21,3.8,6479,5,3
2023-05,Verna,Sedan,Petrol,1999,Automatic,5,17.13,7076,12121.19,15.8,4.2,9016,5,3
2023-06,Verna,Sedan,Petrol,1497,Automatic,5,22.27,13361,29754.95,16.1,3.8,11783,3,3
2023-08,i20,Hatchback,Diesel,1197,Automatic,5,6.39,2770,1770.03,17,3.6,7271,3,4
2024-01,Exter,SUV,Petrol,999,Manual,7,20.61,10449,21535.39,18.8,4.7,5334,5,5
2023-03,i20,Hatchback,Petrol,1497,Manual,5,17.49,13891,24295.36,20.9,3.8,4969,3,5
2023-06,Venue,SUV,Petrol,999,Manual,5,15.64,11451,17909.36,16.4,4.6,4648,5,5
2023-03,Tucson,SUV,Diesel,1999,Manual,5,13.35,1522,2031.87,19,4.6,6539,3,5
2024-12,Grand i10 Nios,Hatchback,Diesel,1497,Manual,7,19.05,7434,14161.77,19,4.4,10393,5,3
2023-08,Creta,SUV,Petrol,999,Automatic,5,,7111,14449.55,16.2,3.8,8432,3,3
2024-04,Exter,SUV,Diesel,1497,Automatic,5,15.7,9528,14958.96,16.5,3.6,11836,5,5
2024-07,Tucson,SUV,Diesel,1497,Automatic,5,22.15,12413,27494.79,16.2,4.6,5340,5,5
2024-03,Creta,SUV,Diesel,1999,Manual,5,9.98,5102,5091.8,18.4,3.6,10035,5,3
2023-07,Venue,SUV,Petrol,1999,Manual,5,24.39,13435,32767.97,20,3.8,4564,3,4
2023-03,Alcazar,SUV,Diesel,1497,Manual,5,17.22,5754,9908.39,16.2,4.4,11656,3,3
2023-05,Grand i10 Nios,Hatchback,Diesel,1999,Manual,5,13.57,12121,16448.2,22,4.1,5121,3,5
